review,label
아이 정말 재밌었 하네,1
스토리 좀 액션 너무 재밌네,1
꼬박 년 기대했 점 드립니 하도 평이 좋 기대 바닥 두고 봤 그 기대 뚫고 지하 쭉쭉 내려감,0
평점 등록 처음 해봐 너무나 감동 사랑스럽,1
재미없 돈 아깝 시간 아까 움,0
추천 넘 넘재 밋 어요,1
거 정말 쓰레기 여친 개 빡침,0
기대하고 봤 재밌었,1
조폭마누라 후속작 차태현 나온 느낌 뜬금 뭐 전개 보 오글거리 해도 생각 빅토리아 연기 잘한 생각 이었 갑자기 액션 씬 나오고 우는 왜 울 웃어 넌 웃는 예뻐,0
기대했 재미 없었,0
시나리오 망작 배우 연기 좋,0
재미있긴 그냥 쫌 야하고 욕좀 나오는 마블 영화 원작 데트풀 재미 살리 했 다른 마블 영화 그냥 년 이야기 너무 요약해서 주 일어난 같다 스토리 진행 너무 빠르,0
내 생애 최악 영화 공짜 도 보지 마세 저 말 되니 고딩 명 이서 조폭 두목 형사 하나 가지 노 진심 짜증 유발 영화,0
와 심쿵 했 진짜 간만 공포영화 제대로 봤,1
기대 봄 진짜 기대 도 안함 남자친구 병맛 같은 재밌어 평점 보고 갈팡질팡 하다 그래 한번 보자 해서 봤 기대 이상 넘 재밌 웃기 감동 적,1
이런 영화 시빌 워 양보한 물러난 참 궁금함,0
존나 쓰 레 기 주 토피아 백만배 잼 났,0
행복한 영화 마지막 시퀀스 정말 인생 시퀀스,1
감독판 풀 버전 나와라,1
지금 보고 있는 도저히 보겠 오버 워치 하러,0
김성오 불쌍 하필 심은경 연기해서 영화 개망,0
영화 재밌게 봤 보는 캡틴 권선 징악 당하길 바랐 아쉽,1
니콜라스 홀트 잘생김 섬세 연기 멋진 영국 발음 거 세 봐 거기 애절 함 세련된 멜로영화,1
인생 니 메이 션 보고 울었 무언가 벅차 올라서,1
영화배우 하는 법 아이돌 오디션 보기,0
재밌다 진짜 재미없 평점 믿 되 봐,0
년 가족 끼리 보러 온 영화 어머니 아버지 하품 하시 모처럼 휴가 나온 동생 놈 언제 끝나 시간 확인 잔인 거 잘 보는 여동생 영화 보는 거의 내내 귀 막고 눈 가리 난 디카프리오 거친 숨소리 들 숙면 함,0
너무 지루해 마지막 전쟁 씬 빼고 볼게 업어,0
번역가 월급 더 줘 야해,1
이 것 감독 장편 데뷔 작 점 심히 놀라운 부분,1
존경합 피디,1
진짜 너무 재미없 마지막 도대체 소린 것 것 아닌 노잼 영화 돈 내고 보지 마세,0
그냥 최고 입니,1
왜 이 영화 혹평 난무 하는 모르 여자친구 난 시간 가는 모르 몰입 본 몇 안되는 한국 느와르 말,1
거 왜 한국 개봉 하지 한국 관객 뭘 보고 신현준 쭉 무게 잡든 어이 없게 몇 번 쓰러지 중국 하와이 꽃 셔츠 뚱땡이 자켓 남자 이 둘 중국영화 임 절실 하게 느끼 해줌 진 백림 한국어 어색하진 않았 손예진 혼자 급,0
들 연기 제법 괜찮,1
진짜 몰입 감 하나 없 뭐 하다 짠 장면 갑자기 나오고 숨어 잇으 명 잡혀 공개처형 내용 임 인천 상륙 햇 끝 잼,0
오랜만 제대로 된 액션 신 본,1
굉장함 재밌 할리퀸 존 섹시,1
첫 추격 영화 꿀잼,1
배우 캐스팅 최고 스토리 구성은 최악,0
역시 셜록 이제 드라마 기다리 됨,1
요즘 너무 볼게 없다 흥해 제이슨 본,1
평점 점 만들어 싶다,1
이런 스타일 영화 너무 좋,1
허 얼 진짜 인간 이 영화,0
봤 모두 기억해야 이름,1
진지한 표현 묵직 여운,1
제밌,1
코난 영화관 처음 봤 볼 하네,1
진짜 네이버 리뷰 평점 보고 봤 진심 이런 영화 초딩 이후 처음 보는 같다 돈 아깝 본 내 잘못했 억지 전개 개연 없 연기 어색 시대 뒤 떨어진 설정 어이 없,0
역시 쿵푸퐌 명불허전 입니,1
할러 퀸 엉덩이 때메 점 심형래 할리우드 지원 받고 만들었 만들 생각한 총 미사일 면역 적 폭탄 방 죽는 장면 던지 분 자고 났 스토리 없어 이해되는 영화 감히 최악 영화 말하고 싶다,0
인간 내면 볼 수 있었 영화 입니,1
아이 웃고 즐기 본 영화 내 알 시대 저팔계 손오공 사오정 아닌 새로운 모습 총사 활약 멋있었 강추,1
재밌어 그치 그냥 배우 좋 영화 봣 정도,1
배우 연기 스토리 별로 였 영화,0
울엇음 재밋엇음 깜짝 놀 는 번,1
정말 노잼,0
빠라 점 줘 나,0
너무 너무 재미있게 봣습 더 공유 역시 멋 잇네,1
후 콜라 먹지 않길 잘했 중간 화장실 안 다행 일정 도로 재미 짐,1
점도 아깝 대체 뭐 하자 교,0
평점 맞춰 점 정도 적당함 마동석 정유미 보는 맛 봤,0
좀비 큰 설정 비해 참 아쉬운 영화,0
재밌네 아이 좋아해,1
국민 보수 배우 황정민 몰아 식 독과점 하더 재미 대가리 없는 주제 벌써 만이 봤 관객 파워 있는 배우 명 섭외 놨다 이런 스코어 나오는 보면 한국영 관객 수준 어 진짜 강동원 잘생겼,0
완전 잼 어린이 위한 영화로 강추,1
마블 영화 가장 재미있게 봤,1
스토리 이해하기 쉽 재미 있,1
처음 진짜 지루해서 영화 보고 처음 나갈 생각 들었 중반 부가 서는 볼 역시 뻔한 스토리 명 배우 빛 발 하지 작품 하여튼 영화 내내 언제 끝나냐 이랬 정말,0
정말 황해 악마 보았 아수라 등등 보고 나서 기분 더러운 이런 쓰레기 영화 언제 근절 되,0
뛰어난 배우 안이 각본 개연 치열 고민 부족 캐릭터 전형,0
유일하 재미있는 편이 스타트랙 다크니스 옛날 부터 혹 시나 보았 항상 재미없 년대 어색한 드라마 보는 느낌,0
인생 영화 중 하나로 남 영화,1
여배우 연기 짱 이었,1
재미 감동 모두 있는 영화,1
공효진 억지 출연한 영화 같 다음 엄지원 출연하지 마세,0
춘장 머니 힘 감독 중국인 바뀌 더 편 스토리 엿바꿔 먹고 삼류 션 영화로 전락 버림 전편 신기한 마술 트릭 장면 읍슴,0
꿀잼 연속 겅추푸푸뀨,1
아이 때문 보긴 했 재미 진짜 없네,0
근본 없는 영화 처음 당,0
감독 접어 관객 통수 처가 면서 그리 돈 끌어 모으 싶더,0
노잼 핵 노잼,0
오랜만 재미있는 영화 봤,1
매우 신 박하 재미 지다 봤 또 보고 싶다 킹스 맨 느낌 탄 언제 나오려 포스터 왜 만들었 어린이 코믹 영화 같은 느낌 차라리 김성균 대적 하는 느낌 다크호스 분위기 풍기 거 였 좋 듯,1
이 점 점 입니 평점 왠 점 대여,0
개 노잼 거 보느 신비 동물 한번 더 본 진짜 질질 짜다 끝나는 영화 개 노잼 배우 는 미안하지 넘 노잼 입니,0
너무나 감동 이었 어떤 일 독불장군 없다 것 깨 달,1
리암 슨 요즘 뜨는 연기 파 배우다 유명한 배우 아니 연기 파 대체 영화 뭐 본 배우 표정 봐 뒷상황 자세히 알 제작비 쭐여주 배우다 그 좋 배우 갖다 뭘 한,0
이건 캐스팅 캐스팅 살길 엿어 영화 이래 들 알바,0
시간 가는 모루 봣음,1
노잼,0
엠마 진짜 이쁘 자,1
노르망디 상륙작전 유럽 자유 정의 구했 인천 상륙작전 남한 국권 자유 정의 구원 대한민국 애국 안보 도약 기적 희망 잉태 아시아 공산 막았 전 국민 전부 관람 야할 의무 있다 좌파 평론가 점 평점 문화 테러 국가 반역,1
보는 너무 괴로웠 중간 나가려 돈 아까워 참 내 가본 영화 제일 잔인,0
노잼,0
개봉 전 평점 좋 음 별로 기대 했 봤 큰일 날뻔 했,1
비현실적 약간 경망 스러웠 재미있었 박진 감 넘쳤,1
긴장감 없고 지루 자체 이 어찌 스릴러 임 액션 신도 식 스토리 예고편 다임 진짜 돈 아까운 영화,0
국민 만든 나라 기득권 어지럽 훼손 것 보며 어떻 해야 나라 다운 나라 될 많은 생각 들었,1
톰 크루즈 코비 스 멀더 스 케미 장난 아니,1
역사왜곡 너무 심함,0
처음 어렵 느껴지 생소 단어 나오지 가면 갈수록 완벽히 알 들어 같은 단어 반복되 어떤 상황 짐작할 수 있고 중간 중간 센스 있는 장면 나와 재밌,1
감독 류 작가 류 할리퀸 존예,0
좋 말하면 예고편 존나 잘 만듬,0
헐 루 추 로 로,0
와 진짜 여운 개쩜 인생 영화,1
공부 하기 싫어하는 공부 가요,1
좋 와이프 둘 재미나 봤,1
이재훈 연기 아니 꼬마 아이 연기 너무 귀여웠 정말 재미있는 영화,1
한국 정서 좀 다른 저급 류 영화 보는 시간 동안 뭐 이건 하게 만든 영화,0
대한민국 지켜 감사합 웰 메이드 작품 요,1
신 박하 색다른 히어로 물이 아주 잼,1
지루 햇 어요 너무 너무 너무 너뮤,0
기대 이상 이었,1
역시 블리자드 와우 빠는 아니 와우 스토리 알 정말 재미있어,1
오히려 평양 꽃제비 아이 가장 행복해 보였 평생 연기 살아가야 하는 평양 친위 시민 삶은 과연 행복할,1
진짜 핵 노잼 지루한 영화 처음,0
덕혜옹주 삶 어떻 풀어 낼 지 걱정 반 기대 반 이 사실 바탕 잘 풀어 울렸 영화인 것 같다 보온병 덕혜 정혜 너무나 가슴 아프 올해 최고 영화 되었 한,1
다이버전트 시리즈 얼리전트 진짜 인상 부분 있었 거 조금 신기한 기술 공학 마인 디 눈부시 보였,1
재밌 감동,1
조정석 연기 진짜 보는 내내 긴장하게 되는 영화,1
너무 재미없 애초 영화 아니 스페셜 더 장사치 새 끼 셜덕 많으 장난 친 돈 아깝,0
정치 사회 이슈 문제 떠나서 객관 봤 때 그냥 재미 없다 디 워 이후 유치 영화 오랜만 보는 하다,0
기대하고 봣는데 역시 엿,1
뜻 알 제목 쓰는 거 제목 내용 무슨 상관,0
너무 재밌었 남자친구 보기 좋,1
재밌게 봤 후반 부 너무 슬퍼 눈물 줄줄 오랜만 영화 보면 울었 좋 영화 감사합,1
여러분 그거 아시 네이버 아디 생 본인 실명 아니어 무제한 만들 있어 영화 평점 조작 대행 업체 천 만들어 작업 할 수 있 초반 영화 평점 믿지 베 댓글 읽어 보면 조작 글 실제 관람 쓴 건지 대충 감 오니 잘 구분하세,0
스토리 여자 심경 상관없 일단 들어가는 러브 라인 언급 된 게 없지 죽 땐 울어 동료 애 때려 부술 거 면서 왜 건 알 수 없는 스파이 요소 포스터 얼굴 클로즈업 된 것 자체 의문 맥아더 명작 입니 꼭 보세,0
의지 두뇌 좋 인성 좋 멋진 여자 조이,1
알바 디지 맞 나가 본 시리즈 하나 안보 봣는데 전부 아니 정도 이해할 수 있어 되는 아니냐 아주 그냥 방 이해 도 못 친구 드리 쳐자다왓 무더운 날씨 시원하게 자게 해줘 점 준,0
노잼 끝 노잼 끝 포인트 주세 노잼 끝,0
지루할 틈 없는 영화,1
아이 어른 모두 재미있게 본 영화 였,1
희 대의 노잼 지금껏 본 영화 중 제일 재미없 셜록 베네딕트 컴버 배치 덕후 분 추천,0
개연 따위 개 준 영화 당장 죽어 이상하지 않 상처 심지어 다리 부러진 상태 그 한파 속 이상 걸어감,0
이번 쥬 토피아 이어 재밋게봣 쥬 토피아 이어 눙물,1
각 케릭 개성 없고 특별한 능력 장비 부족,0
울 엄마 가재 밋 봄 시우민 연기 진짜 폭망 였 스토리 괜찮 유쾌하 봤 하 대리 넘 웃긴,1
영화 잘되니 들 곳 곳 들 쑤 시나 본,1
로드 레이 모두 새총 하자 깊은 뜻 있고 여우 골은 그냥 왜 만들었 모르 시간 때울 만들었 기대 했 기계 령 그냥 기계 보이는 렌즈 가지 구매 욕구 주었 영화,0
밀림 봉사활동 가서 타잔 결혼 해야,1
기대하고 봐 런가 너무 지루했 영화관 앉아 고문 같았 복수 아닌 다큐멘터리 같았,0
화이팅 영화 응원 합 보세,1
보면 졸았 어벤저스 뼛속 사랑하는 마니아 재미있다 느꼈 모르 요,0
보지 마라 시간 아깝 진심 점준 사람 이해 불가 하다 어설픈 스토리 허 접하고 포로 잡혀 엄마 여동생 만나러 갈 때 로마군 뭐 꿔 논 보릿자루 고사하고 만남 도와주고 있네,0
시간 돈 모두 아까워,0
너무 현실 더욱 먹 먹 했 영화,1
재미있었 황정민 연기 잘함,1
인간 노무현 대한 그리움,1
홍상수 감독 영화 호평 하는 사람 항상 본인 좋아하는 홍상수 감독 현학 알맹이 없는 말 하는 것 같다 아마 자기 무슨 말 하고 있는 모를,0
내용 진부 오그 들 유치 하네 시간 아까 움,0
무섭 영화 주는 긴장감 진짜 쫀쫀함 한시 눈 뗄 수 없었,1
정말 유쾌 재밌는 영화 믿고 볼 있어,1
영화 보면 육성 저런 와 진짜 나쁜 하고 말해 버림,0
진짜 쓰레기 영화 진짜 욕 왠만해서 안 평점 처음 올림 진찌 분해 못 참 내 시간,0
엄청나게 재밌,1
진짜 역사영화 도 재미없 영화 없다 차라리 포화 속 를 봐 진짜 돈 아깝,0
편집 엉망 임 구성 허 술함 첫사랑 소재 스토리 전개 다소 부자연 스러 움 좋 연기자 비해 턱 어이 없는 줄거리 짜증 남,0
총 쏘고 재미 짐 이 세라,1
역시 마블 갓 최고 잼 씀 번 봐,1
걸 기다리느 얼마나 힘들었 데,1
유쾌 상쾌 통쾌 잔인 야하기 로맨스 베이스 쉴 새 떠드는 슈퍼 맨 히어로 아니 하니 재미있었,1
이런 저급 마블 시리즈 처음 봅 마블 매니아 층 라면 매우 실망하실,0
우리나라 영화 보러 갔 일어 써 자막 읽어 야하는 것 어쩐지 슬펐 일어 말하고 써 야했 그 얼마나 더 슬펐 싶었 슬프 좋 영화 였,1
송강호 왜 독립군 휘 둘리 지 마음 바뀌 과정 전혀 납득 되 않으 일본군 어이 없 정도 멍청함 모든 해결되는 결말 로서 아무런 여운 남기 않고 허세 남는,0
잠시 딴 생각하면 스토리 놓침 집중하면 재미있,1
스타워즈 처음 봤 진짜 별루 유치 함 노잼,0
환상 나라 모험 돌아온 같아,1
시각 효과 짱 로 본 아쉽,1
진짜 게 재밌다 이해할 없다 시간 넘아 움 말 안되는 전개 딱히 더 할 없 그냥 유치 합,0
재미 없어,0
진짜 노답 영화 보는 내내 답답하고 짜증 죽는 말 행동 어색하고 진짜 보지 마세 후회함,0
역사 바로잡 못 우리 자화상 입니,1
돈 아까웠 연기 잘한 글쎄 영상 너무 부족해 보이는 부분 많아 안타까웠 정신병원 감금 된 소재 자체 소문 들어 본 적 많고 상상 해본 적도 있어 인지 반전 힘 주려 했 것 같은 그,0
마음 먹 먹 많은 분 봤 좋,1
역시 진짜 배기 원작 소설가 로버트 러들럼 본 얼티 메이 텀 까지 것 알 어렵 시간 동안 질질 끌 마지막 알려 나도 점 싶은 알리시아 비칸데르 이쁘니 점,0
방금 보고 나옴 이 딴 걸 영화 어이 없네 돈 아까 움,0
이름 배우 엄청난 돈 투자 했 시나리오 똥망 억지 신파 장면 맥아더 명언 충 나중 다운로드 보세 이정재 나온 영화 최악 영화로 소장 하세,0
여성 대해 나오는 장면 너무 좋 연초 영화 고른,1
유치 어설픔 마지막 회상 장면 정말,0
짜 여진 연주 하지 않아 아름다운 재즈 이어지 않아 아름다운 사랑,1
노잼 보다 번 졸음 해리포터 비밀 방 부터 끝 재밌었,0
시간 훅훅 갈 정도 재미 져,1
평점 보고 갔 별하나 주기도 아깝,0
평론가 좌파 성향 거 어떤 논리 말하는 건지 이 영화 왜 평론가 평점 낮은 줄 알 아니 비평 평론 알 하나 평론가 영화 자체 보고 평론 하기 때문 대중 저격 겉멋 영화 좋 평점 줄 수 없는 겁니,0
짱 재밌어 카드 돌릴 때 심장 쫄깃,1
느리 걸어 괜찮 즐기 주변 두리번거리,1
돌돔 감성돔 참돔 매운탕 해먹,0
신시티 신시티 신시티,0
뻔한 전개 골드 하지 않은 내용 졸리,0
손 땀 쥐 봣 재미 잇,1
신 너무 귀엽 차이 후 자꾸 아른거린,1
거 잔 해서 세 된거 아니냐 잔 징징대는 새기 들 뭐 어이 없네 게다가 별로 잔 않더,1
별로 임 평점 보고 갔 지루해서 잤 최근 들어 본 영화 중 제일 별로,0
제발 보지 내 보지 해도 보겠 제발 제발 보지 부탁 내 너희 살릴,0
흥미진진 재밌었,1
이 영화 천만 넘으 한국영 수준 진짜 낮다 증명하는 것 언제 한국영 화가 발전할,0
완전 별로 실망 노잼,0
지루함 장난 안치 영화관 잠들 뻔 스토리 진부 하게 늘어놓 기만 뭘 말하고 의미 전달 불분명 했,0
기대했 영환 데 드디어 봤 재밌었,1
재밌게 봤 간만 웃어 보아,1
영화 평점 뭐 중요해 그거 난 우리 뱅이 존재 자체 감사하다 항상 화이팅 하자,1
